VOTER_ID,D3
184621,35.57993730407524
527827,42.67990074441687
169977,34.88745980707396
118483,42.67990074441687
460626,44.61859979101359
56147,34.88745980707396
207827,44.61859979101359
121706,58.27464788732394
503532,58.27464788732394
245202,63.593380614657214
284526,44.61859979101359
204156,25.74074074074074
516881,44.61859979101359
468264,42.67990074441687
531078,71.31336405529954
217135,35.57993730407524
361,42.67990074441687
280879,42.67990074441687
245658,71.31336405529954
32296,63.593380614657214
613602,42.67990074441687
49015,25.74074074074074
234783,42.67990074441687
246738,25.74074074074074
412087,58.27464788732394
455130,63.593380614657214
100267,34.88745980707396
63046,42.67990074441687
493666,42.67990074441687
72914,63.593380614657214
188150,44.61859979101359
418405,63.593380614657214
503366,58.27464788732394
558025,34.88745980707396
432560,71.31336405529954
517041,63.593380614657214
120497,71.31336405529954
69718,63.593380614657214
350546,63.593380614657214
407752,34.88745980707396
153280,63.593380614657214
256275,42.67990074441687
221822,25.74074074074074
280350,42.67990074441687
234209,42.67990074441687
435272,42.67990074441687
5264,44.61859979101359
297750,34.88745980707396
172857,44.61859979101359
250379,25.74074074074074
559812,63.593380614657214
432145,42.67990074441687
196644,25.74074074074074
45108,25.74074074074074
236730,35.57993730407524
426918,35.57993730407524
479445,58.27464788732394
206651,35.57993730407524
349422,42.67990074441687
215126,63.593380614657214
5356,63.593380614657214
94431,58.27464788732394
5840,34.88745980707396
105101,42.67990074441687
373894,44.61859979101359
392440,44.61859979101359
143243,63.593380614657214
556387,58.27464788732394
605047,44.61859979101359
243538,42.67990074441687
288706,44.61859979101359
587832,44.61859979101359
496673,63.593380614657214
158556,44.61859979101359
95761,42.67990074441687
521681,44.61859979101359
264824,63.593380614657214
219545,35.57993730407524
586203,63.593380614657214
95829,42.67990074441687
13033,58.27464788732394
283210,35.57993730407524
24882,25.74074074074074
202294,44.61859979101359
9960,44.61859979101359
616048,71.31336405529954
49699,71.31336405529954
389653,44.61859979101359
416846,44.61859979101359
166822,63.593380614657214
367543,58.27464788732394
233479,58.27464788732394
625753,35.57993730407524
119413,42.67990074441687
209754,44.61859979101359
255752,25.74074074074074
60027,63.593380614657214
77449,34.88745980707396
120559,71.31336405529954
332421,25.74074074074074
315831,25.74074074074074
111486,44.61859979101359
352489,35.57993730407524
327979,35.57993730407524
160052,34.88745980707396
416707,25.74074074074074
179863,63.593380614657214
351092,44.61859979101359
256412,63.593380614657214
124793,44.61859979101359
385876,58.27464788732394
10715,71.31336405529954
36003,44.61859979101359
470271,44.61859979101359
5729,63.593380614657214
134562,58.27464788732394
169901,42.67990074441687
503394,35.57993730407524
409222,25.74074074074074
205008,34.88745980707396
414118,42.67990074441687
476355,71.31336405529954
304592,63.593380614657214
282213,44.61859979101359
286264,42.67990074441687
579895,63.593380614657214
473123,34.88745980707396
420855,71.31336405529954
8913,71.31336405529954
611067,42.67990074441687
411391,42.67990074441687
419089,34.88745980707396
277825,25.74074074074074
310645,71.31336405529954
104311,25.74074074074074
74917,42.67990074441687
538903,71.31336405529954
222853,58.27464788732394
147004,42.67990074441687
103608,34.88745980707396
135645,44.61859979101359
14302,58.27464788732394
249811,42.67990074441687
585937,42.67990074441687
428325,58.27464788732394
10484,44.61859979101359
624488,42.67990074441687
37880,35.57993730407524
182533,63.593380614657214
588991,63.593380614657214
365236,25.74074074074074
208203,63.593380614657214
523098,25.74074074074074
57155,63.593380614657214
110438,44.61859979101359
151842,42.67990074441687
570381,71.31336405529954
601744,34.88745980707396
182340,71.31336405529954
269453,44.61859979101359
606721,34.88745980707396
76394,71.31336405529954
508817,35.57993730407524
275553,25.74074074074074
210376,25.74074074074074
189284,44.61859979101359
135499,42.67990074441687
357123,44.61859979101359
24040,25.74074074074074
350570,58.27464788732394
188732,42.67990074441687
128149,42.67990074441687
283448,34.88745980707396
256341,35.57993730407524
72715,71.31336405529954
348930,58.27464788732394
292691,71.31336405529954
81672,34.88745980707396
203845,42.67990074441687
555652,44.61859979101359
484645,44.61859979101359
153130,71.31336405529954
789,44.61859979101359
43182,34.88745980707396
177765,25.74074074074074
517851,63.593380614657214
216924,42.67990074441687
442123,34.88745980707396
102297,42.67990074441687
282345,34.88745980707396
183006,44.61859979101359
213286,44.61859979101359
319769,63.593380614657214
185496,44.61859979101359
268677,35.57993730407524
525928,44.61859979101359
368872,35.57993730407524
613677,58.27464788732394
572354,25.74074074074074
626802,42.67990074441687
429398,35.57993730407524
190981,42.67990074441687
241317,71.31336405529954
469113,35.57993730407524
278624,63.593380614657214
607907,63.593380614657214
258846,71.31336405529954
514840,25.74074074074074
489944,34.88745980707396
345838,25.74074074074074
554017,63.593380614657214
128586,44.61859979101359
561830,44.61859979101359
395609,44.61859979101359
200104,42.67990074441687
169905,63.593380614657214
399831,58.27464788732394
111535,63.593380614657214
510763,42.67990074441687
494152,71.31336405529954
67186,34.88745980707396
280927,35.57993730407524
181121,25.74074074074074
473173,71.31336405529954
673,25.74074074074074
427103,35.57993730407524
616875,58.27464788732394
111856,34.88745980707396
406318,71.31336405529954
603352,63.593380614657214
159211,42.67990074441687
417211,35.57993730407524
239844,35.57993730407524
441352,63.593380614657214
176269,25.74074074074074
575955,35.57993730407524
359898,42.67990074441687
495000,63.593380614657214
117133,63.593380614657214
467039,42.67990074441687
340192,58.27464788732394
27618,71.31336405529954
122300,25.74074074074074
422559,63.593380614657214
60711,34.88745980707396
389526,35.57993730407524
581868,25.74074074074074
42954,42.67990074441687
164753,44.61859979101359
415690,44.61859979101359
590272,34.88745980707396
345000,34.88745980707396
87762,71.31336405529954
201870,34.88745980707396
633459,34.88745980707396
524185,34.88745980707396
550070,35.57993730407524
554951,44.61859979101359
311960,34.88745980707396
226374,44.61859979101359
217317,63.593380614657214
134355,63.593380614657214
535151,71.31336405529954
142689,63.593380614657214
167514,35.57993730407524
429886,42.67990074441687
218414,35.57993730407524
470153,71.31336405529954
568504,44.61859979101359
324954,35.57993730407524
41245,42.67990074441687
58906,42.67990074441687
149125,63.593380614657214
530848,25.74074074074074
124716,42.67990074441687
513976,42.67990074441687
163869,34.88745980707396
270750,44.61859979101359
168617,44.61859979101359
464138,44.61859979101359
629806,44.61859979101359
282966,71.31336405529954
462519,63.593380614657214
609443,25.74074074074074
382861,42.67990074441687
302832,42.67990074441687
589792,42.67990074441687
315947,58.27464788732394
386090,44.61859979101359
469050,58.27464788732394
436802,44.61859979101359
87052,71.31336405529954
410509,58.27464788732394
241417,71.31336405529954
414651,42.67990074441687
459456,58.27464788732394
290011,25.74074074074074
109209,35.57993730407524
178003,34.88745980707396
182334,44.61859979101359
391931,58.27464788732394
87968,42.67990074441687
167669,71.31336405529954
499018,25.74074074074074
486878,63.593380614657214
371444,25.74074074074074
631365,35.57993730407524
210419,44.61859979101359
58209,44.61859979101359
575200,35.57993730407524
395545,44.61859979101359
130652,58.27464788732394
170315,63.593380614657214
101651,34.88745980707396
227911,58.27464788732394
355650,42.67990074441687
416392,63.593380614657214
601304,34.88745980707396
565561,25.74074074074074
554282,35.57993730407524
600359,35.57993730407524
109330,71.31336405529954
240634,25.74074074074074
77824,34.88745980707396
10013,71.31336405529954
621187,25.74074074074074
132934,44.61859979101359
129817,42.67990074441687
366864,44.61859979101359
267020,25.74074074074074
130262,58.27464788732394
469763,42.67990074441687
37253,35.57993730407524
192200,44.61859979101359
345100,71.31336405529954
18636,71.31336405529954
200951,63.593380614657214
85159,44.61859979101359
418196,63.593380614657214
541326,42.67990074441687
290212,35.57993730407524
420409,63.593380614657214
394308,35.57993730407524
80832,25.74074074074074
314475,35.57993730407524
472056,35.57993730407524
40609,25.74074074074074
87627,35.57993730407524
372411,34.88745980707396
257547,35.57993730407524
381554,35.57993730407524
383961,42.67990074441687
156735,71.31336405529954
559123,34.88745980707396
362975,71.31336405529954
626390,44.61859979101359
575748,34.88745980707396
12645,71.31336405529954
427351,63.593380614657214
593041,58.27464788732394
276212,44.61859979101359
490270,44.61859979101359
93792,42.67990074441687
273960,42.67990074441687
87196,35.57993730407524
476944,58.27464788732394
479318,63.593380614657214
416638,42.67990074441687
177699,34.88745980707396
548776,44.61859979101359
7382,34.88745980707396
338402,44.61859979101359
512969,63.593380614657214
78731,34.88745980707396
153471,71.31336405529954
583858,58.27464788732394
113766,44.61859979101359
568209,63.593380614657214
533437,42.67990074441687
27906,58.27464788732394
465822,63.593380614657214
50920,63.593380614657214
93247,34.88745980707396
455576,44.61859979101359
357816,44.61859979101359
152698,34.88745980707396
627522,34.88745980707396
335257,44.61859979101359
322493,34.88745980707396
551551,58.27464788732394
464885,58.27464788732394
250320,35.57993730407524
249565,42.67990074441687
269017,42.67990074441687
67627,42.67990074441687
196758,34.88745980707396
122195,35.57993730407524
445493,44.61859979101359
237865,25.74074074074074
373272,34.88745980707396
315973,58.27464788732394
620300,58.27464788732394
151357,42.67990074441687
409581,58.27464788732394
390902,44.61859979101359
158305,35.57993730407524
548034,63.593380614657214
56999,35.57993730407524
84946,25.74074074074074
38913,34.88745980707396
188830,58.27464788732394
491413,44.61859979101359
29853,42.67990074441687
438642,25.74074074074074
58666,71.31336405529954
147274,42.67990074441687
313764,34.88745980707396
138609,63.593380614657214
432846,42.67990074441687
148936,34.88745980707396
76108,44.61859979101359
29721,42.67990074441687
598271,44.61859979101359
636539,34.88745980707396
36275,42.67990074441687
509476,58.27464788732394
159714,25.74074074074074
537859,58.27464788732394
549326,44.61859979101359
580843,71.31336405529954
554586,63.593380614657214
212795,25.74074074074074
572851,44.61859979101359
22226,63.593380614657214
519972,25.74074074074074
412816,63.593380614657214
230982,34.88745980707396
266899,71.31336405529954
317,42.67990074441687
4725,42.67990074441687
419051,71.31336405529954
545309,42.67990074441687
39711,35.57993730407524
598277,63.593380614657214
352683,71.31336405529954
495836,25.74074074074074
75758,25.74074074074074
384055,34.88745980707396
190657,34.88745980707396
55141,35.57993730407524
232133,25.74074074074074
431729,44.61859979101359
384308,35.57993730407524
97287,71.31336405529954
371940,25.74074074074074
284769,58.27464788732394
146948,25.74074074074074
279238,34.88745980707396
491319,35.57993730407524
98037,71.31336405529954
7712,71.31336405529954
61358,71.31336405529954
398664,58.27464788732394
603403,34.88745980707396
409108,63.593380614657214
74295,42.67990074441687
149047,25.74074074074074
214159,35.57993730407524
423541,25.74074074074074
132888,71.31336405529954
511537,42.67990074441687
155687,34.88745980707396
429739,44.61859979101359
440611,71.31336405529954
246552,71.31336405529954
46750,42.67990074441687
553962,63.593380614657214
450260,63.593380614657214
544516,63.593380614657214
631354,58.27464788732394
148171,63.593380614657214
118817,58.27464788732394
290656,44.61859979101359
13370,35.57993730407524
457614,44.61859979101359
209949,44.61859979101359
98772,34.88745980707396
608519,63.593380614657214
78457,25.74074074074074
159159,42.67990074441687
587584,71.31336405529954
209564,42.67990074441687
312627,63.593380614657214
227605,42.67990074441687
536511,42.67990074441687
434327,25.74074074074074
622141,44.61859979101359
172209,34.88745980707396
198589,71.31336405529954
480622,44.61859979101359
210715,58.27464788732394
335971,71.31336405529954
546113,71.31336405529954
510033,71.31336405529954
519968,34.88745980707396
412134,42.67990074441687
628327,44.61859979101359
406406,71.31336405529954
206150,42.67990074441687
481290,44.61859979101359
271465,44.61859979101359
581211,25.74074074074074
204283,34.88745980707396
284649,58.27464788732394
48751,25.74074074074074
49766,34.88745980707396
379645,58.27464788732394
246491,44.61859979101359
259922,71.31336405529954
400473,44.61859979101359
538192,42.67990074441687
309022,44.61859979101359
607847,34.88745980707396
553424,58.27464788732394
455828,58.27464788732394
76145,71.31336405529954
251831,71.31336405529954
28706,34.88745980707396
156132,58.27464788732394
133145,44.61859979101359
415211,42.67990074441687
221474,44.61859979101359
466194,58.27464788732394
590981,58.27464788732394
420846,34.88745980707396
299301,34.88745980707396
105975,35.57993730407524
365870,44.61859979101359
269293,34.88745980707396
498836,58.27464788732394
450908,35.57993730407524
96356,44.61859979101359
54272,63.593380614657214
450045,58.27464788732394
581573,58.27464788732394
443595,58.27464788732394
631968,35.57993730407524
313646,42.67990074441687
593888,63.593380614657214
338698,71.31336405529954
90013,25.74074074074074
520505,42.67990074441687
333699,42.67990074441687
473718,58.27464788732394
606132,71.31336405529954
357770,25.74074074074074
66749,63.593380614657214
6938,71.31336405529954
57524,71.31336405529954
293723,35.57993730407524
167939,34.88745980707396
413086,71.31336405529954
184968,35.57993730407524
21624,44.61859979101359
289008,63.593380614657214
162160,44.61859979101359
620906,63.593380614657214
148578,58.27464788732394
443398,58.27464788732394
522315,71.31336405529954
565820,44.61859979101359
536047,34.88745980707396
434696,58.27464788732394
446101,34.88745980707396
320508,34.88745980707396
74748,44.61859979101359
350886,44.61859979101359
132106,71.31336405529954
589271,35.57993730407524
265200,34.88745980707396
164447,42.67990074441687
405020,25.74074074074074
381524,71.31336405529954
159751,35.57993730407524
346753,42.67990074441687
448019,35.57993730407524
338127,42.67990074441687
495880,34.88745980707396
285634,25.74074074074074
389898,25.74074074074074
409671,35.57993730407524
120921,44.61859979101359
540381,58.27464788732394
222825,35.57993730407524
167856,44.61859979101359
443369,35.57993730407524
214932,71.31336405529954
463424,44.61859979101359
475464,42.67990074441687
71753,42.67990074441687
256365,71.31336405529954
533783,63.593380614657214
466145,34.88745980707396
456616,25.74074074074074
82216,34.88745980707396
178127,25.74074074074074
341799,44.61859979101359
528590,42.67990074441687
424648,44.61859979101359
20790,44.61859979101359
46709,42.67990074441687
636264,25.74074074074074
559297,42.67990074441687
9737,58.27464788732394
632144,25.74074074074074
615071,63.593380614657214
356950,44.61859979101359
604113,63.593380614657214
628663,58.27464788732394
122103,35.57993730407524
140883,63.593380614657214
549013,35.57993730407524
618618,44.61859979101359
76566,42.67990074441687
142365,35.57993730407524
521145,25.74074074074074
389298,35.57993730407524
72410,34.88745980707396
102797,42.67990074441687
359492,42.67990074441687
352276,42.67990074441687
84957,25.74074074074074
552369,42.67990074441687
47690,25.74074074074074
175241,44.61859979101359
509092,44.61859979101359
64092,71.31336405529954
188464,34.88745980707396
492344,71.31336405529954
535734,58.27464788732394
524328,44.61859979101359
534761,25.74074074074074
115036,42.67990074441687
541858,34.88745980707396
88398,42.67990074441687
626428,44.61859979101359
599879,44.61859979101359
115227,34.88745980707396
540998,58.27464788732394
599164,63.593380614657214
283608,44.61859979101359
442992,25.74074074074074
177327,44.61859979101359
499923,63.593380614657214
136464,71.31336405529954
344802,71.31336405529954
549274,34.88745980707396
382522,44.61859979101359
200750,63.593380614657214
594805,44.61859979101359
278447,71.31336405529954
66752,58.27464788732394
475243,63.593380614657214
623662,25.74074074074074
269390,44.61859979101359
413744,71.31336405529954
506910,71.31336405529954
318206,35.57993730407524
135328,42.67990074441687
447340,34.88745980707396
186866,63.593380614657214
437130,25.74074074074074
64633,63.593380614657214
171363,44.61859979101359
552395,44.61859979101359
59559,35.57993730407524
342722,71.31336405529954
466155,44.61859979101359
531846,35.57993730407524
329724,35.57993730407524
60818,44.61859979101359
200355,25.74074074074074
441628,63.593380614657214
517948,63.593380614657214
222011,35.57993730407524
74998,63.593380614657214
287382,35.57993730407524
620404,34.88745980707396
97860,44.61859979101359
442379,58.27464788732394
384004,34.88745980707396
2827,34.88745980707396
91541,42.67990074441687
398612,63.593380614657214
520309,71.31336405529954
418553,44.61859979101359
319238,42.67990074441687
386775,44.61859979101359
338296,63.593380614657214
605408,44.61859979101359
260209,63.593380614657214
88600,42.67990074441687
457703,71.31336405529954
535225,35.57993730407524
490136,63.593380614657214
312542,44.61859979101359
505138,58.27464788732394
353105,63.593380614657214
438130,63.593380614657214
390666,71.31336405529954
578227,44.61859979101359
333920,35.57993730407524
585156,35.57993730407524
154595,42.67990074441687
429870,63.593380614657214
32984,63.593380614657214
417568,63.593380614657214
191620,71.31336405529954
384062,58.27464788732394
475830,42.67990074441687
26137,42.67990074441687
11797,35.57993730407524
156066,35.57993730407524
150879,34.88745980707396
255032,35.57993730407524
43559,63.593380614657214
556370,35.57993730407524
12774,58.27464788732394
496129,35.57993730407524
317936,35.57993730407524
592247,71.31336405529954
220689,63.593380614657214
475614,44.61859979101359
523565,34.88745980707396
160620,71.31336405529954
139406,42.67990074441687
509305,63.593380614657214
488400,25.74074074074074
6596,34.88745980707396
145861,44.61859979101359
448632,71.31336405529954
387857,42.67990074441687
372664,42.67990074441687
167835,42.67990074441687
121167,71.31336405529954
270047,42.67990074441687
492231,35.57993730407524
95058,34.88745980707396
51140,71.31336405529954
180964,44.61859979101359
133245,71.31336405529954
52711,71.31336405529954
15326,71.31336405529954
281562,71.31336405529954
124469,58.27464788732394
77978,34.88745980707396
188580,44.61859979101359
129182,44.61859979101359
382541,25.74074074074074
322961,44.61859979101359
547532,42.67990074441687
607140,71.31336405529954
238990,35.57993730407524
375222,63.593380614657214
444223,58.27464788732394
274417,71.31336405529954
269567,63.593380614657214
4828,42.67990074441687
520981,71.31336405529954
444407,44.61859979101359
54676,58.27464788732394
203123,71.31336405529954
503741,42.67990074441687
207232,35.57993730407524
594829,71.31336405529954
321080,34.88745980707396
602222,58.27464788732394
444909,44.61859979101359
75270,35.57993730407524
6645,42.67990074441687
204722,25.74074074074074
503997,25.74074074074074
83407,44.61859979101359
382932,34.88745980707396
389432,71.31336405529954
320353,58.27464788732394
9141,35.57993730407524
65231,63.593380614657214
530951,42.67990074441687
382138,34.88745980707396
133559,35.57993730407524
220803,25.74074074074074
149835,25.74074074074074
235426,71.31336405529954
439360,71.31336405529954
458964,58.27464788732394
102145,71.31336405529954
356810,71.31336405529954
195425,44.61859979101359
346040,35.57993730407524
586008,71.31336405529954
273260,71.31336405529954
360121,58.27464788732394
298885,42.67990074441687
401341,44.61859979101359
475765,63.593380614657214
438087,63.593380614657214
602530,71.31336405529954
162354,34.88745980707396
436367,35.57993730407524
91483,25.74074074074074
444210,34.88745980707396
206755,35.57993730407524
100661,71.31336405529954
272114,25.74074074074074
555439,71.31336405529954
482565,42.67990074441687
487346,44.61859979101359
318694,34.88745980707396
589447,34.88745980707396
96019,58.27464788732394
387687,58.27464788732394
377577,44.61859979101359
629801,63.593380614657214
217655,42.67990074441687
148547,44.61859979101359
72109,44.61859979101359
533772,44.61859979101359
601925,25.74074074074074
610505,42.67990074441687
418185,44.61859979101359
182732,44.61859979101359
633877,63.593380614657214
36527,44.61859979101359
285171,25.74074074074074
286490,63.593380614657214
607076,42.67990074441687
501912,63.593380614657214
403057,42.67990074441687
566680,71.31336405529954
58560,25.74074074074074
67229,42.67990074441687
75002,35.57993730407524
403419,25.74074074074074
620388,63.593380614657214
422561,34.88745980707396
323352,25.74074074074074
386822,63.593380614657214
281376,63.593380614657214
367746,71.31336405529954
319606,42.67990074441687
476697,44.61859979101359
90396,42.67990074441687
164229,42.67990074441687
226977,34.88745980707396
244862,58.27464788732394
530686,42.67990074441687
126324,58.27464788732394
110314,35.57993730407524
213198,35.57993730407524
176165,25.74074074074074
353576,35.57993730407524
259909,63.593380614657214
633118,35.57993730407524
126415,25.74074074074074
453851,34.88745980707396
411267,34.88745980707396
336504,35.57993730407524
133002,44.61859979101359
241708,44.61859979101359
545947,35.57993730407524
349881,34.88745980707396
565204,44.61859979101359
157920,34.88745980707396
171185,34.88745980707396
97021,44.61859979101359
574361,71.31336405529954
225811,44.61859979101359
297812,58.27464788732394
389676,71.31336405529954
425470,42.67990074441687
355257,34.88745980707396
487590,42.67990074441687
506523,42.67990074441687
503493,42.67990074441687
501037,42.67990074441687
147940,71.31336405529954
306570,35.57993730407524
121890,58.27464788732394
373608,44.61859979101359
8621,44.61859979101359
142061,44.61859979101359
397011,35.57993730407524
134465,25.74074074074074
457510,42.67990074441687
245122,58.27464788732394
532647,44.61859979101359
408763,35.57993730407524
377531,42.67990074441687
396792,35.57993730407524
112126,44.61859979101359
223590,25.74074074074074
303775,58.27464788732394
361210,42.67990074441687
615141,25.74074074074074
497179,42.67990074441687
577211,25.74074074074074
266935,34.88745980707396
115182,42.67990074441687
62760,34.88745980707396
53286,63.593380614657214
597301,63.593380614657214
225999,71.31336405529954
383102,35.57993730407524
281094,63.593380614657214
414443,35.57993730407524
381098,42.67990074441687
64534,25.74074074074074
606019,42.67990074441687
214554,44.61859979101359
132328,44.61859979101359
361681,42.67990074441687
230395,34.88745980707396
65870,35.57993730407524
205743,71.31336405529954
457960,42.67990074441687
450049,35.57993730407524
334963,58.27464788732394
323610,71.31336405529954
369722,42.67990074441687
15282,35.57993730407524
433956,71.31336405529954
536076,71.31336405529954
138285,42.67990074441687
229340,44.61859979101359
558893,63.593380614657214
135272,71.31336405529954
10318,58.27464788732394
185406,63.593380614657214
424519,44.61859979101359
462289,42.67990074441687
116141,71.31336405529954
247621,25.74074074074074
142552,25.74074074074074
74919,63.593380614657214
203915,58.27464788732394
489197,71.31336405529954
136490,63.593380614657214
516347,44.61859979101359
487452,42.67990074441687
71615,42.67990074441687
496998,44.61859979101359
60673,44.61859979101359
398148,42.67990074441687
290184,25.74074074074074
78272,44.61859979101359
409118,42.67990074441687
154901,25.74074074074074
228255,44.61859979101359
383722,42.67990074441687
575705,34.88745980707396
515629,35.57993730407524
344181,71.31336405529954
599200,42.67990074441687
216788,44.61859979101359
597431,25.74074074074074
37756,71.31336405529954
21104,34.88745980707396
95428,44.61859979101359
367207,35.57993730407524
273332,44.61859979101359
154582,35.57993730407524
231779,44.61859979101359
444514,44.61859979101359
436486,71.31336405529954
56544,25.74074074074074
317967,34.88745980707396
621356,58.27464788732394
205969,71.31336405529954
571379,44.61859979101359
399171,63.593380614657214
196077,71.31336405529954
35257,71.31336405529954
526669,63.593380614657214
483764,63.593380614657214
142686,58.27464788732394
248615,71.31336405529954
185990,42.67990074441687
495675,35.57993730407524
5660,42.67990074441687
210556,35.57993730407524
151131,42.67990074441687
487764,44.61859979101359
197207,63.593380614657214
50551,71.31336405529954
623410,71.31336405529954
600276,44.61859979101359
174807,63.593380614657214
206549,42.67990074441687
579565,71.31336405529954
294026,34.88745980707396
437139,42.67990074441687
432967,25.74074074074074
205629,44.61859979101359
482475,58.27464788732394
594045,71.31336405529954
304165,35.57993730407524
322905,44.61859979101359
43387,63.593380614657214
66327,34.88745980707396
46669,34.88745980707396
413093,42.67990074441687
150436,34.88745980707396
253656,63.593380614657214
22328,58.27464788732394
91741,63.593380614657214
56327,63.593380614657214
80330,34.88745980707396
80171,58.27464788732394
564904,71.31336405529954
404063,71.31336405529954
109856,35.57993730407524
257384,44.61859979101359
292948,25.74074074074074
399928,44.61859979101359
123572,35.57993730407524
366726,44.61859979101359
467120,71.31336405529954
384132,44.61859979101359
40129,25.74074074074074
231601,42.67990074441687
467660,58.27464788732394
229028,35.57993730407524
143459,25.74074074074074
393080,34.88745980707396
29081,58.27464788732394
170956,35.57993730407524
469012,58.27464788732394
112608,42.67990074441687
547775,35.57993730407524
244812,63.593380614657214
166968,44.61859979101359
54391,25.74074074074074
24586,71.31336405529954
610517,42.67990074441687
329936,25.74074074074074
236916,63.593380614657214
326174,25.74074074074074
111515,25.74074074074074
144861,25.74074074074074
273196,58.27464788732394
271108,34.88745980707396
225563,63.593380614657214
140569,34.88745980707396
492440,34.88745980707396
435113,35.57993730407524
250781,58.27464788732394
553489,44.61859979101359
76787,58.27464788732394
97432,44.61859979101359
249366,34.88745980707396
37793,34.88745980707396
505285,71.31336405529954
542923,58.27464788732394
130513,42.67990074441687
593580,63.593380614657214
560731,63.593380614657214
501412,44.61859979101359
60574,44.61859979101359
102478,58.27464788732394
209644,63.593380614657214
462231,35.57993730407524
400961,42.67990074441687
143064,35.57993730407524
102947,71.31336405529954
190754,34.88745980707396
597957,34.88745980707396
405385,63.593380614657214
412501,44.61859979101359
481499,44.61859979101359
172984,63.593380614657214
292943,42.67990074441687
317813,34.88745980707396
438513,71.31336405529954
129807,25.74074074074074
424272,63.593380614657214
318334,44.61859979101359
24115,63.593380614657214
86221,34.88745980707396
402309,42.67990074441687
191678,35.57993730407524
632894,42.67990074441687
363010,25.74074074074074
367395,35.57993730407524
80478,25.74074074074074
579874,63.593380614657214
77236,71.31336405529954
364891,34.88745980707396
576485,35.57993730407524
242565,63.593380614657214
84396,34.88745980707396
590570,58.27464788732394
215862,44.61859979101359
509788,42.67990074441687
180379,35.57993730407524
358627,63.593380614657214
241465,34.88745980707396
522931,42.67990074441687
45290,71.31336405529954
355975,25.74074074074074
568074,42.67990074441687
162383,63.593380614657214
264212,34.88745980707396
333683,42.67990074441687
551890,63.593380614657214
259056,71.31336405529954
118753,25.74074074074074
172837,71.31336405529954
333577,35.57993730407524
21547,44.61859979101359
614665,35.57993730407524
271897,25.74074074074074
56240,34.88745980707396
101421,63.593380614657214
305924,42.67990074441687
595711,25.74074074074074
224653,58.27464788732394
476533,71.31336405529954
306445,25.74074074074074
315073,58.27464788732394
284219,71.31336405529954
515278,44.61859979101359
396688,34.88745980707396
52859,35.57993730407524
313729,44.61859979101359
107555,42.67990074441687
2681,63.593380614657214
202202,34.88745980707396
134264,71.31336405529954
547427,25.74074074074074
299121,42.67990074441687
322005,34.88745980707396
160188,58.27464788732394
575887,34.88745980707396
237652,42.67990074441687
354177,34.88745980707396
119308,25.74074074074074
422221,42.67990074441687
568420,44.61859979101359
162419,42.67990074441687
127107,63.593380614657214
317370,58.27464788732394
2261,44.61859979101359
317474,35.57993730407524
19955,63.593380614657214
610102,35.57993730407524
352964,44.61859979101359
179439,42.67990074441687
624119,44.61859979101359
177542,44.61859979101359
118003,42.67990074441687
371305,42.67990074441687
